unit_id,doc_number,title,year,state,page_count,org_type,figure,unit_text,unit_length,topic,subtopic
947-05-14-283,947,Annual Accountability Report,2014,California,210,9,1,"Graduation rates by hours worked in first year, Universitywide (2007–08 entering freshmen and transfer students)",,,
947-05-14-284,947,Annual Accountability Report,2014,California,210,9,0,"UC expects all students to help finance their education through a combination of work and borrowing. With respect to student work, the University’s goal is for students to work at a reasonable level that does not impede progress toward completion of the baccalaureate degree. Studies show that work less than 20 hours a week has little effect on academic performance or progress to degree.",3,,
947-05-14-285,947,Annual Accountability Report,2014,California,210,9,0,3.5 STUDENT DEBT,1,,
947-05-14-286,947,Annual Accountability Report,2014,California,210,9,0,"The average inflation-adjusted debt at graduation of student borrowers increased 14.1 percent (from $17,900 to $20,500) over the past 12 years.",1,,
947-05-14-287,947,Annual Accountability Report,2014,California,210,9,1,"Student loan debt burden of graduating seniors, inflation-adjusted, Universitywide 1999–2000 to 2012–13 (average debt of those with debt shown above each year)",,,
947-05-14-288,947,Annual Accountability Report,2014,California,210,9,0,"Forty-five percent of UC undergraduates graduate with no debt at all. For those who do borrow, the average student loan debt at graduation in 2012– 13 was about $20,500. The monthly repayment for this amount is about $230 for 10 years at the 6 percent average interest rate that typically applies to student loans. Lower payments are available with longer repayment periods.",4,,
947-05-14-289,947,Annual Accountability Report,2014,California,210,9,0,"Despite recent increases, the proportion of students across all income categories graduating with loan debt was still lower in 2012–13 than it was a decade ago.",1,,
947-05-14-290,947,Annual Accountability Report,2014,California,210,9,1,"Student loan debt burden of graduating seniors by parent income, Universitywide (1999–2000 to 2012–13)",,,
947-05-14-291,947,Annual Accountability Report,2014,California,210,9,0,"The proportion of students who borrow decreased steadily from 1999–2000 through 2009–10 for students in nearly every income category. More recently, however, student borrowing has increased, both in percentage and in cumulative amount. The recent uptick in borrowing may reflect a combination of higher costs and a reduction in other borrowing alternatives (e.g., home equity loans).",3,,
947-05-14-292,947,Annual Accountability Report,2014,California,210,9,1,"Average cumulative loan debt, UC and national comparison institutions (2011-12 graduates)",,,
947-05-14-293,947,Annual Accountability Report,2014,California,210,9,0,Chapter 4. Undergraduate Student Success,1,,
947-05-14-294,947,Annual Accountability Report,2014,California,210,9,0,"Goals: The University of California seeks to enable all freshman and transfer entrants to complete their undergraduate degrees in a timely fashion, and to ensure that their education prepares them to be the next generation of leaders for California, the nation and the world.",1,,
947-05-14-295,947,Annual Accountability Report,2014,California,210,9,0,"Improving graduation rates: By traditional graduation rate measures, UC’s undergraduates are highly successful.",1,,
947-05-14-296,947,Annual Accountability Report,2014,California,210,9,0,"UC’s four-year graduation rates for freshmen have risen significantly over the past 12 years — from 46 percent for the 1997 entering cohort to 63 percent for the 2009 cohort. The most recent six-year graduation rate sits at 83 percent. In addition, time to degree has steadily improved, with freshman entrants currently taking an average of four years plus one quarter to graduate.",3,,
947-05-14-297,947,Annual Accountability Report,2014,California,210,9,0,"Similar gains can be found with transfer entrants, whose average two-year graduation rate has increased from 37 percent for the 1997 entering cohort to 54 percent for the 2010 cohort. The most recent four-year graduation rate is 86 percent.",2,,
947-05-14-298,947,Annual Accountability Report,2014,California,210,9,0,"At the May 2013 Regents meeting, Regents asked about factors that influence timely graduation or contribute to students dropping out or taking longer to graduate. Some of these factors are described in this chapter.",2,,
947-05-14-299,947,Annual Accountability Report,2014,California,210,9,0,"Researching factors that affect graduation rates: Implicit in the discussion of graduation rates is the need to understand factors that affect retention, because improving retention rates raises the potential ceiling for graduation rates.",1,,
947-05-14-300,947,Annual Accountability Report,2014,California,210,9,0,"While employment is often thought to contribute to lower graduation rates, undergraduates have to work a significant number of hours (i.e., 21 hours or more) for it to play a role, and a very small proportion of undergraduates work to that extent.",1,,
947-05-14-301,947,Annual Accountability Report,2014,California,210,9,0,"Undergraduate self-evaluation: The percent of graduating seniors who express through the UC Undergraduate Experience Survey (UCUES) that they are satisfied with their campus experiences has been relatively consistent over the past eight years, at over 80 percent. However, fewer seniors now state that they are very satisfied and more indicate they are somewhat satisfied. As chapter 9 shows, a substantial proportion feel that their UC education has markedly enhanced their critical thinking and writing skills, as well as their knowledge of a specific field of study.",3,,
947-05-14-302,947,Annual Accountability Report,2014,California,210,9,0,"UCUES also asks undergraduates to report their goals and aspirations with regard to receiving a UC degree. The top three responses are to “obtain knowledge and skills I need to pursue my chosen career” (87 percent); to “discover what kind of person I really want to be” (80 percent); and to “acquire a well-rounded general education” (74 percent). Thirteenth on the list is to “be in a position to make a lot of money,” at 51 percent.",3,,
947-05-14-303,947,Annual Accountability Report,2014,California,210,9,0,"Undergraduate outcomes: Overall, the number of undergraduate degrees awarded by UC over the past 12 years has grown by 48 percent, from 32,976 to 48,899 degrees. Increases in the size of the entering freshman class and improving graduation rates have contributed to these positive developments. In addition, one-third of the undergraduate degrees UC awarded in 2011– 12 were in STEM disciplines (science, technology, engineering and math).",3,,
947-05-14-304,947,Annual Accountability Report,2014,California,210,9,0,"Four years after graduation, more than a quarter of bachelor degree recipients have enrolled in graduate or professional programs.",1,,
947-05-14-305,947,Annual Accountability Report,2014,California,210,9,0,"Analysis of wage data reported for UC alumni working in California shows differences in earnings depending on the student’s major. Overall, and over time, the earning capacity of UC alumni increases rapidly; ten years after graduation, alumni are earning double what they were just two years postgraduation.",2,,
947-05-14-306,947,Annual Accountability Report,2014,California,210,9,0,"Finally, California employment data of UC bachelor’s degree recipients illustrates that ten years out, more than 30 percent of life science majors end up in health care; 15 percent of engineering/computer science majors end up in the Internet and computer systems industries and another 11 percent in engineering services; and 10 percent of social science majors end up in K-12 education.",1,,
947-05-14-307,947,Annual Accountability Report,2014,California,210,9,0,"Looking forward: Despite UC’s record of success, there are continued systemwide and campus efforts to improve undergraduate outcomes.",1,,
947-05-14-308,947,Annual Accountability Report,2014,California,210,9,0,"The March 2014 Performance Outcomes report shows that when comparing Pell and non-Pell recipients, there is a gap in graduation rates at four years, which all but disappears in six years for freshmen. Graduation rates at UC tend to be lower for socioeconomically disadvantaged students (especially African-American and Chicano/Latino males) and for students from first-generation families.",2,,
947-05-14-309,947,Annual Accountability Report,2014,California,210,9,0,For more information: The May 2013 Regents discussion on academic performance indicators is at http://regents.universityofcalifornia.edu/regmeet/ma y13/e1.pdf.,1,,
947-05-14-310,947,Annual Accountability Report,2014,California,210,9,0,The March 2014 Performance Outcomes report submitted to the legislature is at http://ucop.edu/operatingbudget/_ files/legreports/1314/performanceoutcome measureslegreport-March-2014.pdf,1,,
947-05-14-311,947,Annual Accountability Report,2014,California,210,9,0,4.1 GRADUATION RATES,1,,
947-05-14-312,947,Annual Accountability Report,2014,California,210,9,0,"Graduation rates for students who enter as freshmen have improved substantially since 1997. They are better than the average graduation rates at AAU public institutions, and some campuses approach the average rates of the AAU private institutions.",2,,
947-05-14-313,947,Annual Accountability Report,2014,California,210,9,1,"Freshman graduation rates, UC and comparison institutions (Cohorts entering fall 1997 to 2009)",,,
947-05-14-314,947,Annual Accountability Report,2014,California,210,9,0,"UC’s four-year graduation rates for freshmen have risen significantly over the past 12 years — from 46 percent for the 1997 entering cohort to 63 percent for the 2009 cohort. The steady improvement in graduation rates is due to many factors, including campus efforts to encourage four-year completion, improvements in the academic preparation levels of incoming students and the current costs of a UC education, which motivate students to complete their educations more quickly. Merced’s four-year graduation rate nine years after the first undergraduates enrolled is 38 percent, compared with 32 percent for Irvine and 40 percent for Santa Cruz in 1995 (the earliest data are available), more than 30 years after opening.",3,,
947-05-14-315,947,Annual Accountability Report,2014,California,210,9,0,"Graduation rates for students who enter as transfers grew steadily for classes entering between 1997 and 2004, but have leveled off since then.",1,,
947-05-14-316,947,Annual Accountability Report,2014,California,210,9,1,"Transfer graduation rates, Universitywide and UC Campuses (Cohorts entering fall 1997 to 2011)",,,
947-05-14-317,947,Annual Accountability Report,2014,California,210,9,0,"The two-year graduation rate for transfers has increased to 55 percent. The four-year graduation rate is 86 percent, compared with 83 percent for the six-year freshman graduation rate.",2,,
947-05-14-318,947,Annual Accountability Report,2014,California,210,9,0,4.2 RETENTION RATES,1,,
947-05-14-319,947,Annual Accountability Report,2014,California,210,9,0,"Freshman retention rates are high, but there is room for some improvement.",1,,
947-05-14-320,947,Annual Accountability Report,2014,California,210,9,1,"Freshman first-year retention rates, UC and comparison institutions (Cohorts entering fall 2006 to fall 2011)",,,
947-05-14-321,947,Annual Accountability Report,2014,California,210,9,0,"Improving first-year retention is the first step to raising graduation rates. For some campuses, there is greater room for improvement; for others, it is important to identify subpopulations where retention rates could be improved.",2,,
947-05-14-322,947,Annual Accountability Report,2014,California,210,9,0,"Studies of retention data divide students into two groups: those who leave UC in good academic standing (i.e., GPA ? 2.0) or transfer to another UC and those who leave in poor academic standing (i.e., < 2.0).",1,,
947-05-14-323,947,Annual Accountability Report,2014,California,210,9,0,"The strategies needed to address retention vary based on this distinction. For students leaving in good academic standing, some UC campuses are considering expansion of honors programs or introduction of undergraduate research activity as early as the freshman year.",2,,
947-05-14-324,947,Annual Accountability Report,2014,California,210,9,0,"For those leaving in poor academic standing, some UC campuses are using summer bridge or early orientation programs to provide a productive start and smooth transition on campus. Other campuses are looking into housing and residential programs and cohort programs.",2,,
947-05-14-325,947,Annual Accountability Report,2014,California,210,9,0,Transfer retention rates are improving.,1,,
947-05-14-326,947,Annual Accountability Report,2014,California,210,9,1,"Transfer retention rates, UC campuses (Cohorts entering fall 2006 to fall 2012)",,,
947-05-14-327,947,Annual Accountability Report,2014,California,210,9,0,"For transfer students, there has been a slight improvement in first-year retention. Campuses vary in terms of whether transfer students are more likely to leave in poor or good academic standing. Very few leave for another UC campus.",3,,
947-05-14-328,947,Annual Accountability Report,2014,California,210,9,0,"Like entering freshmen, transfer students benefit from a productive start at UC campuses and a smooth transition during their first year. Several UC campuses are launching or expanding summer programs to support transfer students.",2,,
947-05-14-329,947,Annual Accountability Report,2014,California,210,9,0,4.3 OUTCOMES,1,,
947-05-14-330,947,Annual Accountability Report,2014,California,210,9,0,"Survey data suggest that graduating seniors’ satisfaction with their overall academic experience has remained high over the last four UCUES survey administrations; however, the proportion of students who are very satisfied is falling.",1,,
947-05-14-331,947,Annual Accountability Report,2014,California,210,9,1,"Student satisfaction with overall academic experience, graduating seniors, Universitywide and UC campuses (Spring 2006, spring 2008, spring 2010 and spring 2012)",,,
947-05-14-332,947,Annual Accountability Report,2014,California,210,9,0,"For the UC system overall and for most campuses, the percent of seniors who are satisfied (somewhat satisfied through very satisfied) has remained relatively stable.",1,,
947-05-14-333,947,Annual Accountability Report,2014,California,210,9,0,"However, recent survey data shows a smaller percent of seniors who are very satisfied and a higher percent who are somewhat satisfied.",1,,
947-05-14-334,947,Annual Accountability Report,2014,California,210,9,0,"Career preparation, self-discovery and a well-rounded education are the three goals of most importance to UC undergraduates.",1,,
947-05-14-335,947,Annual Accountability Report,2014,California,210,9,1,"Importance of college goals, Universitywide (Spring 2012 UCUES respondents)",,,
947-05-14-336,947,Annual Accountability Report,2014,California,210,9,0,"UCUES survey data highlight undergraduate goals and aspirations in attending UC. As one might expect, the top of the list is “obtaining knowledge and skills I need to pursue my chosen career.” The next two include “discovering the kind of person I really want to be” and “acquiring a well-rounded general education.”",3,,
947-05-14-337,947,Annual Accountability Report,2014,California,210,9,0,"Across disciplines, undergraduate degree recipients tend to double their earnings during the period from two to ten years after graduation.",1,,
947-05-14-338,947,Annual Accountability Report,2014,California,210,9,1,"Inflation-adjusted average alumni wages by selected majors, two, five and ten years after graduation, UC Universitywide (2000 to 2010 Exit Cohorts)",,,
947-05-14-339,947,Annual Accountability Report,2014,California,210,9,0,"Alumni wage data provide compelling evidence of UC’s role as an engine of social mobility in the state. From 2000 to 2011, UC graduated more than 160,000 Pell Grant recipients, whose family incomes are generally below $50,000. More than 50 percent of Pell Grant recipients that graduate from UC and work in California go on to earn more than their pre-UC family incomes within five years.",3,,
947-05-14-340,947,Annual Accountability Report,2014,California,210,9,0,"Social sciences, life sciences, and arts & humanities are the largest segments of bachelor’s degree recipients.",1,,
947-05-14-341,947,Annual Accountability Report,2014,California,210,9,1,"Undergraduate degrees awarded by discipline, UC and comparison institutions (2000–01 and 2011–12)",,,
947-05-14-342,947,Annual Accountability Report,2014,California,210,9,0,"One-third of all undergraduate degrees UC awarded in 2011–12 were in science, technology, engineering and math (STEM) fields compared to about one-quarter at AAU public and private comparison institutions.",1,,
947-05-14-343,947,Annual Accountability Report,2014,California,210,9,0,Indicator 1.1.2 shows the share of degrees UC awarded in the state of California.,1,,
947-05-14-344,947,Annual Accountability Report,2014,California,210,9,0,"Bachelor’s degree recipients work across diverse California industries, particularly health care, education, engineering and manufacturing.",1,,
947-05-14-345,947,Annual Accountability Report,2014,California,210,9,1,"Industry of employment of UC bachelor's graduates, by years after graduation, UC Universitywide (2000 to 2012)",,,
947-05-14-346,947,Annual Accountability Report,2014,California,210,9,0,"Bachelor degree graduates often begin their working careers in positions within the retail and wholesale trade sectors, but they move on to highskilled industries such as education, health care, engineering and manufacturing.",1,,
947-05-14-347,947,Annual Accountability Report,2014,California,210,9,0,"Around 20 percent of UC graduates go on to become educators within California’s K-12 and higher education systems. While about 4 percent of UC graduates work in the state’s K-12 education system directly after graduation, more than 10 percent go on to do so within ten years of receiving their UC degrees. UC graduates also populate the state’s health care workforce in large numbers. At ten years after graduation, more than 12 percent of them are working in health care (31 percent among life sciences majors).",4,,
947-05-14-348,947,Annual Accountability Report,2014,California,210,9,0,"Large numbers of graduates of UC’s undergraduate STEM programs enter the state’s engineering and high-tech workforce. More than 15 percent of UC engineering/computer science graduates employed in the state work in the internet and computer systems industry, while another 11 percent work in the engineering services industry. The manufacturing sector has been a consistent source of employment for large numbers of UC engineering and physical science graduates.",3,,
947-05-14-349,947,Annual Accountability Report,2014,California,210,9,0,Chapter 5. Graduate Academic and Graduate Professional Students,1,,
947-05-14-350,947,Annual Accountability Report,2014,California,210,9,0,Goals: The California Master Plan for Higher Education charges the University of California with the responsibility for preparing graduate academic and graduate professional students to help meet California’s and the nation’s workforce needs.,1,,
947-05-14-351,947,Annual Accountability Report,2014,California,210,9,0,"UC’s goals with respect to graduate education are to offer the most outstanding degree programs, to support research and teaching and to prepare a professional workforce across all disciplines. UC’s graduate students teach and mentor its undergraduates. UC produces the teachers, artists, thinkers, innovators, scientists, inventors, professionals and leaders of the future; creates an environment of exploration and discovery that stimulates innovation and invention; and maintains the University of California’s tradition of worldclass graduate instruction. In this way, UC contributes to California’s economy, allowing it to grow, create jobs, and offer its residents the standard of living for which the state is well known.",4,,
947-05-14-352,947,Annual Accountability Report,2014,California,210,9,0,Types of graduate degrees: UC awards both graduate academic degrees and graduate professional degrees.,1,,
947-05-14-353,947,Annual Accountability Report,2014,California,210,9,0,"Graduate academic degrees — These include academic doctoral, academic master's, and professional doctoral degrees in the physical sciences, social sciences, arts, humanities and engineering. The largest proportion of graduate academic degrees at UC is in the STEM fields — science, technology, engineering and math. In 2011–12 (the last year for which data are available), 50 percent of graduate academic degrees awarded were in STEM.",3,,
947-05-14-354,947,Annual Accountability Report,2014,California,210,9,0,"Graduate professional degrees — UC’s professional degrees include professional masters and professional practice degrees in fields such as law, medicine, business, education, architecture, public policy and the arts. The graduate professional category includes professional master’s degrees (M.B.A., M.Ed., etc.) and professional practice degrees (J.D., M.D., etc.). In the field of medicine, UC offers the nation’s largest instructional program in healthcare and health sciences.",3,,
947-05-14-355,947,Annual Accountability Report,2014,California,210,9,0,"Before 1994, graduate professional degree programs were supported in the same manner as were other graduate programs. 1994 saw the beginning of a marked decrease in state support and the University began charging professional degree supplemental tuition. Professional degree supplemental tuition is in addition to the base tuition paid by all students and allows professional schools to recruit and retain UC-quality faculty, provide an outstanding curriculum and attract highcaliber students. Since instituting professional degree supplemental tuition, both the number of professional degree programs that charge professional degree supplemental tuition, and the amount of supplemental tuition charged, have increased steadily.",4,,
947-05-14-356,947,Annual Accountability Report,2014,California,210,9,0,Recruitment and support of graduate students: Graduate education at UC is ranked at the highest levels among the country’s leading universities. One of the keys to a successful graduate program is recruitment of outstanding students. Such recruitment is challenged by competition with fellow institutions for qualified individuals and in the amount of financial support UC can offer.,3,,
947-05-14-357,947,Annual Accountability Report,2014,California,210,9,0,"Academic graduate student support comes from a combination of fund sources including fellowships, on-campus appointments as a graduate student researcher (GSR) or teaching assistant (TA), other opportunities for earnings on or off campus, savings, family contributions and/or loans.",1,,
947-05-14-358,947,Annual Accountability Report,2014,California,210,9,0,Full support throughout a doctoral program is the goal for both UC and its competitors. Increases in tuition and fees have challenged the University’s ability to offer competitive support packages to its graduate students and have placed additional strain on the dwindling fund sources that cover those costs.,2,,
947-05-14-359,947,Annual Accountability Report,2014,California,210,9,0,"UC’s financial support for its academic graduate students has lagged behind its competitors’ offers for the last several years, though the gap narrowed between 2010 and 2013 (see indicator 5.2.2.) In 2013–14, the University maintained nonresident tuition at 2004–05 levels for all graduate and professional degree students. This should help improve the University’s ability to compete for and enroll top international and out-of-state students.",3,,
947-05-14-360,947,Annual Accountability Report,2014,California,210,9,0,"Whereas nearly all support received by graduate academic students is in the form of fellowships and assistantships, students in professional degree programs rely primarily on loans for finance their education. Although fellowship support for professional degree students has increased — due in part to the one-third of tuition, fees and professional degree fees that are set aside for institutional aid — it has been outpaced by increases in student borrowing.",2,,
947-05-14-361,947,Annual Accountability Report,2014,California,210,9,0,"Looking ahead: In addition to providing competitive graduate support, the University continues to develop programs and benefits designed to enhance the graduate student experience. UC’s overall excellence rests on the strength and scope of its graduate programs. Unlike undergraduate enrollment planning, which is based on California’s Master Plan, graduate enrollment planning is based on a number of factors, including assessment of state and national needs, faculty expertise, program quality (which includes international competitiveness) and available financial support. Over the last 50 years, as the University accommodated California’s burgeoning number of high school graduates, undergraduate enrollment growth far outpaced graduate enrollment growth. As a result, the proportion of graduate students to undergraduates on the general campuses has decreased from about 30 percent in the 1960s to about 16 percent today. Given the critical contributions of graduate students to the University’s teaching and research mission, a 16 percent proportion of graduate students seems less than optimal and places UC well below its peer institutions.",6,,
947-05-14-362,947,Annual Accountability Report,2014,California,210,9,0,"For more information: University of California Office of the President, Office of Research and Graduate Studies: www.ucop.edu/graduate-studies/",1,,
947-05-14-363,947,Annual Accountability Report,2014,California,210,9,0,Time-to-doctorate at UC: www.ucop.edu/institutional-research/_files/2011-uctime- doctorate.pdf,1,,
947-05-14-364,947,Annual Accountability Report,2014,California,210,9,0,Doctoral completion rates: www.ucop.edu/institutional-research/_files/ucdoctoral- completions.pdf,1,,
947-05-14-365,947,Annual Accountability Report,2014,California,210,9,0,Doctoral education: http://regents.universityofcalifornia.edu/regmeet/no v13/e1.pdf,1,,
947-05-14-366,947,Annual Accountability Report,2014,California,210,9,0,5.1 GRADUATE ACADEMIC AND GRADUATE PROFESSIONAL STUDENTS,1,,
947-05-14-367,947,Annual Accountability Report,2014,California,210,9,0,"Graduate enrollment, as a share of UC’s total undergraduate and graduate enrollment, has remained relatively steady over the past 14 years.",1,,
947-05-14-368,947,Annual Accountability Report,2014,California,210,9,1,"Graduate enrollment share of total, Universitywide (Fall 2000 to fall 2013)",,,
947-05-14-369,947,Annual Accountability Report,2014,California,210,9,0,"Academic master’s students include a small number of post-baccalaureate teaching credential students. The graduate professional category includes professional master's (M.B.A., M.Ed., etc.) and professional practice (J.D., M.D., etc.) degrees. Growth at UC has been distributed fairly evenly across academic master’s, academic doctoral and graduate professional programs.",3,,
947-05-14-370,947,Annual Accountability Report,2014,California,210,9,0,"UC, with 21 percent graduate enrollment in 2012 including health science students, was lower than the average for non-UC AAU public institutions, at 27 percent, and the average for AAU private institutions, at 53 percent.",1,,
947-05-14-371,947,Annual Accountability Report,2014,California,210,9,0,Graduate student enrollment growth has varied over time and by campus. These differences reflect the diversity and size of academic programs as campuses mature over time.,2,,
947-05-14-372,947,Annual Accountability Report,2014,California,210,9,1,"Graduate enrollment growth, UC campuses (Fall 1970–2010)",,,
947-05-14-373,947,Annual Accountability Report,2014,California,210,9,0,"The increase in graduate students at UC over the past 40 years has been distributed unevenly across the campuses, as chart 5.1.2 shows. Davis, Irvine and San Diego have increased the most, while the oldest campuses (Berkeley, Los Angeles and San Francisco) have not grown as much.",2,,
947-05-14-374,947,Annual Accountability Report,2014,California,210,9,0,"Academic doctoral students are critically important to the University because they directly contribute to teaching and research. They are also important to the workforce, and their education and training is part of UC’s responsibility under California’s Master Plan for Higher Education. In 2012–13, UC employed 25,493 graduate students as research assistants, teaching assistants, readers or tutors, about equally divided between research and teaching assignments.",3,,
947-05-14-375,947,Annual Accountability Report,2014,California,210,9,0,"In fall 2013, the proportion of academic doctoral students varied across the general campuses, from 5 percent at Merced to 16 percent at Berkeley. At San Francisco, an exclusively graduate healthsciences campus, academic doctoral students made up 27 percent of fall 2013 enrollments.",2,,
947-05-14-376,947,Annual Accountability Report,2014,California,210,9,1,Percent and number of fall 2013 students who are academic doctoral,,,
947-05-14-377,947,Annual Accountability Report,2014,California,210,9,0,5.2 GRADUATE ACADEMIC AND GRADUATE PROFESSIONAL AFFORDABILITY,1,,
947-05-14-378,947,Annual Accountability Report,2014,California,210,9,0,"Since 1994, when the University began charging supplemental fees for students participating in professional degree programs, the fees have grown considerably.",1,,
947-05-14-379,947,Annual Accountability Report,2014,California,210,9,1,"Graduate academic and graduate professional average student charges, Universitywide General Campus Programs and Health Science Programs (1994–95 to 2013–14)",,,
947-05-14-380,947,Annual Accountability Report,2014,California,210,9,0,"The Board of Regents approves professional degree supplemental tuition levels. Considerations in setting these rates include the tuition level of peer programs, availability of financial aid, proposed use of the additional fees and other factors. The full Regents’ policy on professional degree supplemental tuition is at www.universityofcalifornia.edu/regents/policies/ 3103.html.",3,,
947-05-14-381,947,Annual Accountability Report,2014,California,210,9,0,"The graphs show average total charges for selected professional degree programs. They also show the average charge, including health insurance, for a graduate academic student who does not pay professional degree supplemental tuition. Nonresident tuition is excluded.",3,,
947-05-14-382,947,Annual Accountability Report,2014,California,210,9,0,"UC net stipends remain below competitive offers, but the gap decreased between 2010 and 2013.",1,,
947-05-14-383,947,Annual Accountability Report,2014,California,210,9,1,"Average net stipend offered to graduate academic doctoral students admitted to UC compared with their first-choice non-UC schools, Universitywide by residency and by broad discipline (2007, 2010 and 2013)",,,
947-05-14-384,947,Annual Accountability Report,2014,California,210,9,0,"Doctoral students are crucial to a university’s research enterprise and instructional programs. To attract the most highly qualified applicants, universities offer an aid package that includes tuition and stipends. Net stipend is the amount of aid that students have for living expenses after tuition and fees are paid. It is calculated by subtracting total tuition and fees from a student’s support package (which includes gift aid and teaching or research assistantships). It does not include any loans that the student may be offered. The “stipend gap” varies by discipline as shown in the chart above.",6,,
947-05-14-385,947,Annual Accountability Report,2014,California,210,9,0,"More than half of doctoral students graduate without debt. Doctoral students in the physical and life sciences have seen smaller increases in debt over the past 12 years, and graduate with less average loan debt than those in the social sciences and arts & humanities.",2,,
947-05-14-386,947,Annual Accountability Report,2014,California,210,9,1,"Academic doctoral students’ graduate debt at graduation by discipline, domestic students, Universitywide, Graduating classes of 2001, 2005, 2009 and 2013 (average debt for those with debt shown at top of bar)",,,
947-05-14-387,947,Annual Accountability Report,2014,California,210,9,0,"Depending on the field, between 85 percent (life sciences) and 54 percent (social sciences) of UC doctoral students take on no additional debt during graduate school.",1,,
947-05-14-388,947,Annual Accountability Report,2014,California,210,9,0,Several factors account for the difference in debt burden between doctoral students in the physical and life sciences and those in other disciplines. Physical and life science students are more likely to be supported by research grants. They also take less time on average to complete their degrees than do doctoral students in the social sciences or arts and humanities.,3,,
947-05-14-389,947,Annual Accountability Report,2014,California,210,9,0,Graduates with the highest debt levels come from professional schools that charge higher supplemental tuition.,1,,
947-05-14-390,947,Annual Accountability Report,2014,California,210,9,1,"Graduate professional degree student debt at graduation by discipline, Universitywide, Graduating classes of 2001, 2005, 2009 and 2013 (average debt for those with debt shown at top of bar)",,,
947-05-14-391,947,Annual Accountability Report,2014,California,210,9,0,"On average, about two-thirds of the aid awarded to graduate professional degree students comes in the form of loans rather than as fellowships or grants. By comparison, loans constitute only 8 percent of the aid awarded to graduate academic students. Graduate funding models allow greater reliance on loans for professional degree students as their programs are of shorter duration and many fields offer potential for higher incomes after graduation.",3,,
947-05-14-392,947,Annual Accountability Report,2014,California,210,9,0,"Most graduate professional degree students finance part of their education by borrowing. The increases since 2000–01 in average inflation-adjusted debt levels of graduating professional degree students vary considerably — from $3,000 in education to $56,000 in law. Increases in graduate debt result from a combination of factors, including steady growth in tuition and greater student reliance on federal student loan programs.",3,,
947-05-14-393,947,Annual Accountability Report,2014,California,210,9,0,5.3 OUTCOMES--GRADUATE ACADEMIC STUDENTS,1,,
947-05-14-394,947,Annual Accountability Report,2014,California,210,9,0,"Like other AAU universities, a high proportion of UC’s graduate academic degrees are awarded in science, technology, engineering and math (STEM) fields.",1,,
947-05-14-395,947,Annual Accountability Report,2014,California,210,9,1,"Graduate academic degrees awarded by discipline, UC and comparison institutions (2011–12)",,,
947-05-14-396,947,Annual Accountability Report,2014,California,210,9,0,"UC graduates have had major impacts on the nation and the world — creating much of California’s biotechnology and computer industries, developing research breakthroughs that have led to major medical advances, shaping ideas about our world and culture, creating the economic and social infrastructure of our communities, and assuming political leadership in California and the nation. More than 20 UC Ph.D.’s have been awarded Nobel Prizes.",2,,
947-05-14-397,947,Annual Accountability Report,2014,California,210,9,0,UC’s doctoral completion rate increased in every field over the two most recent cohorts studied.,1,,
947-05-14-398,947,Annual Accountability Report,2014,California,210,9,1,"Doctoral completion rates after ten years by broad field, UC Universitywide (Fall 1988–90, 1992–94, 1996–98 and 2000–02 entry cohorts)",,,
947-05-14-399,947,Annual Accountability Report,2014,California,210,9,0,"The systemwide ten-year doctoral completion rate across all fields for the fall 2000–02 entering cohorts was 67 percent. This is an increase from the 60 percent completion rate reported in the previous study. Among broad disciplines, Life Sciences and Health Sciences continue to have the highest completion rates. Humanities and Arts showed the lowest rates, owing to the longer normative time in those fields, although both experienced an increase compared to previous cohorts.",4,,
947-05-14-400,947,Annual Accountability Report,2014,California,210,9,0,"The overall improvement in ten-year completion rates may be attributed to a number of factors. First, there has been a shift in the student demographics to a larger percentage of international students, who, as a group, have a higher ten-year completion rate than the overall cohort’s rate. Second, the percent of students pursuing doctoral degrees in Life Sciences, Physical Sciences and Math, and Engineering and Computer Science fields increased 5 percentage points between the 96–98 and 00–02 cohorts; students in these fields have a higher completion rate than do students in other fields.",3,,
947-05-14-401,947,Annual Accountability Report,2014,California,210,9,0,"Additionally, at least two graduate tuition policy changes during the last decade may have affected the rate of ten-year completions by influencing students’ decision to remain continuously enrolled and/or to progress toward a degree more quickly. The first such policy change is the Non-Resident Tuition Waiver (2006), which encourages international students to advance to candidacy more quickly in order to qualify for a nonresident tuition exemption. A more recent policy change is the 2009 implementation of the graduate in absentia policy, which aims to promote continuous enrollment for students temporarily conducting degree-related research away from UC.",3,,
947-05-14-402,947,Annual Accountability Report,2014,California,210,9,0,"In general, completion rates have improved on UC campuses.",1,,
947-05-14-403,947,Annual Accountability Report,2014,California,210,9,1,"Doctoral completion rates after ten years, UC Campuses (Fall 1988–90, 1992–94, 1996–98 and 2000–02 entry cohorts)",,,
947-05-14-404,947,Annual Accountability Report,2014,California,210,9,0,"The proportion of STEM (science, technology, engineering and math) disciplines on a campus may play a role in its completion rates. The time spent in these degree programs is shorter than in arts and humanities, and therefore the ten-year completion rates of students in STEM fields tend to be higher than most other fields. In general, the UC campuses with larger proportions of STEM students also tend to have higher overall completion rates. Davis, San Diego and San Francisco have the highest percent of students in STEM fields, and they have shown some of the highest completion rates over the last four cohorts. Similarly, a larger percent of students at Riverside, Santa Barbara and Santa Cruz were enrolled in programs outside of STEM fields, and ten-year completion rates at those campuses are lower.",5,,
